Order ID,TPT,Ship ahead day count,Ship Late Day count,Product ID,Unit quantity,Weight
1447340935,2,0,0,1682859,309,0.349847949
1447166819,2,0,0,1682859,268,0.116615983
1447250084,2,0,0,1682859,265,1.166159829
1447244617,2,0,0,1682859,329,0.233231966
1447353946,2,0,0,1682859,283,0.466463932
1447409778,2,0,0,1683426,286,3.274133925
1447325297,2,0,0,1682651,299,0.103310985
1447329591,2,0,0,1682772,307,0.485086634
1447322720,2,0,0,1682772,330,0.776138614
1447364455,2,0,0,1682772,329,0.194034653
1447407630,2,0,0,1682772,334,2.910519802
1447292071,2,0,0,1682709,292,0.096772579
1447274832,2,0,0,1682709,264,1.548361257
1447292290,2,0,0,1682709,785,40.41861357
1447326503,2,0,0,1682709,316,0.774180629
1447302830,2,0,0,1682709,265,0.096772579
1447332419,2,0,0,1682709,270,0.774180629
1447304374,2,0,0,1682709,295,0.096772579
1447351888,2,0,0,1682709,313,0.774180629
1447353945,2,0,0,1682709,283,3.580585408
1447288931,2,0,0,1682709,284,0.774180629
1447326110,2,0,0,1682709,341,0.774180629
1447279851,2,0,0,1682709,517,19.3222415
1447292291,2,0,0,1682709,277,4.0644483
1447310641,2,0,0,1682709,311,0.67740805
1447288323,2,0,0,1682709,355,4.838628929
1447292292,2,0,0,1682709,258,1.548361257
1447360534,2,0,0,1682709,303,2.903177357
1447328366,2,0,0,1682709,323,0.774180629
1447279009,2,0,0,1682709,298,2.516087043
1447310711,2,0,0,1682709,340,2.322541886
1447228700,2,0,0,1683409,255,0.375297848
1447418239,2,0,0,1683419,355,9.274775492
1447377352,2,0,0,1683419,334,1.391216324
1447367120,2,0,0,1683419,258,0.278243265
1447372982,2,0,0,1683419,305,1.576711834
1447145770,2,0,0,1683419,245,0.278243265
1447377351,2,0,0,1683419,285,3.709910197
1447418240,2,0,0,1683419,322,1.854955098
1447410673,2,0,0,1683419,255,1.483964079
1447157472,2,0,0,1682769,340,6.996071941
1447167433,2,0,0,1682769,306,1.288750094
1447408992,2,0,0,1682769,293,5.339107534
1447215318,2,0,0,1683392,359,7.544879997
1447243693,2,0,0,1683392,268,1.437119999
1447243914,2,0,0,1683392,333,0.71856
1447284631,2,0,0,1682736,303,4.013602941
1447404677,2,0,0,1682736,239,0.089191176
1447377056,2,0,0,1682736,329,3.300073529
1447299071,2,0,0,1682736,306,1.337867647
1447284630,2,0,0,1682648,239,0.089027461
1447366364,2,0,0,1682648,287,0.178054921
1447372981,2,0,0,1682648,244,0.356109843
1447385495,2,0,0,1682648,284,0.534164764
1447155225,2,0,0,1682648,243,0.178054921
1447355999,2,0,0,1682648,298,1.068329528
1447244524,2,0,0,1682805,366,6.014048236
1447211491,2,0,0,1682805,535,19.67452923
1447170842,2,0,0,1682805,302,0.085914975
1447155226,2,0,0,1682805,320,1.718299496
1447228701,2,0,0,1682805,264,0.601404824
1447187892,2,0,0,1682805,281,0.17182995
1447191301,2,0,0,1682805,325,0.515489849
1447227193,2,0,0,1682805,449,10.73937185
1447147915,2,0,0,1682805,295,0.601404824
1447173874,2,0,0,1682805,283,0.859149748
1447163979,2,0,0,1682805,284,3.694343916
1447206419,2,0,0,1682805,256,0.859149748
1447167257,2,0,0,1682805,254,0.515489849
1447221860,2,0,0,1682805,336,3.780258891
1447182266,2,0,0,1682805,286,0.859149748
1447258968,2,0,0,1682757,358,7.266636591
1447182267,2,0,0,1682757,267,0.835245585
1447225248,2,0,0,1682757,266,1.002294702
1447258861,2,0,0,1682757,270,1.67049117
1447147916,2,0,0,1682757,362,3.257457782
1447173358,2,0,0,1682793,293,1.753798606
1447221952,2,0,0,1682793,301,0.404722755
1447222998,2,0,0,1682754,360,2.601865031
1447203029,2,0,0,1682754,308,0.063460123
1447225247,2,0,0,1682754,257,1.078822086
1447407451,2,0,0,1682754,279,0.063460123
1447258860,2,0,0,1682754,305,0.380760736
1447404686,2,0,0,1682754,283,0.761521472
1447364454,2,0,0,1682754,335,0.126920245
1447246608,2,0,0,1682754,242,0.126920245
1447152365,2,0,0,1677891,1037,2.493573685
1447213236,2,0,0,1677891,2990,8.955699655
1447168872,2,0,0,1677891,1697,4.762262741
1447327936,2,0,0,1677891,1584,4.252965198
1447327937,2,0,0,1677891,3299,9.921380711
1447273034,2,0,0,1677891,1939,5.347624203
1447306531,2,0,0,1677891,1874,5.245103269
1447306522,2,0,0,1677891,1520,3.942095269
1447350246,2,0,0,1677891,3143,9.431925929
1447350251,2,0,0,1677891,3112,9.22
1447286380,2,0,0,1677891,2059,5.48
1447269404,2,0,0,1677891,2533,6.46
1447137092,2,0,0,1677891,2650,6.9
1447189310,2,0,0,1677891,6583,18.4
1447152366,2,0,0,1677891,2803,7.0
1447220740,2,0,0,1672676,333,1.914240639
1447346501,2,0,0,1677889,362,0.40481137
1447174692,2,0,0,1667817,1052,11.79572016
1447195864,2,0,0,1667817,1387,18.5
1447162159,2,0,0,1658528,250,0.143318435
1447143919,2,0,0,1699424,302,0.916342347
1447314127,2,0,0,1699424,286,1.832684695
1447260245,2,0,0,1701406,319,5.006677427
1447311664,2,0,0,1701406,337,0.385129033
1447260246,2,0,0,1701405,413,15.03125692
1447206049,2,0,0,1678648,421,1.462970094
1447283592,2,0,0,1678648,462,2.925940188
1447133055,2,0,0,1678648,356,1.462970094
1447389054,2,0,0,1678648,388,1.462970094
1447356010,2,0,0,1675615,374,0.796083282
1447418569,2,0,0,1675615,831,4.511138599
1447292186,2,0,0,1675615,1476,9.96
1447281075,2,0,0,1675654,266,0.189031032
1447418576,2,0,0,1675655,1258,8.96
1447292185,2,0,0,1675655,1267,8.82
1447174690,2,0,0,1675655,1253,8.78
1447312663,2,0,0,1695346,377,0.383191437
1447406924,2,0,0,1695346,442,0.766382873
1447401973,2,0,0,1695346,369,0.229914862
1447281001,2,0,0,1679638,1086,2.874412737
1447367415,2,0,0,1679638,1265,3.381662044
1447377769,2,0,0,1679638,1119,2.935282654
1447367414,2,0,0,1679638,1247,3.381662044
1447377768,2,0,0,1679638,1306,3.381662044
1447281073,2,0,0,1679638,752,1.690831022
1447141983,2,0,0,1679638,3237,7.22
1447174694,2,0,0,1679638,2233,4.28
1447292187,2,0,0,1668608,803,11.28
1447280991,2,0,0,1651302,446,1.32792088
1447377767,2,0,0,1651302,649,2.65584176
1447377766,2,0,0,1651302,777,3.12
1447356012,2,0,0,1651302,830,3.08
1447418577,2,0,0,1651302,1450,4.54
1447334922,2,0,0,1651299,707,1.338608565
1447239937,2,0,0,1689550,261,0.613347392
1447377762,2,0,0,1689550,302,1.022245654
1447215354,2,0,0,1689550,331,0.817796523
1447401978,2,0,0,1689549,254,1.72518379
1447239936,2,0,0,1689549,295,1.150122527
1447292189,2,0,0,1688633,478,18.11356734
1447215353,2,0,0,1688633,328,4.175293836
1447174687,2,0,0,1688633,330,4.917568295
1447195865,2,0,0,1688633,325,8.072234749
1447401977,2,0,0,1688633,555,21.54658671
1447239932,2,0,0,1688633,461,14.26815597
1447312664,2,0,0,1689781,284,0.366626252
1447239934,2,0,0,1688587,259,0.82086866
1447239935,2,0,0,1688629,330,3.407940903
1447377763,2,0,0,1688629,333,1.973018417
1447418574,2,0,0,1689546,815,37.31272082
1447356005,2,0,0,1689546,482,11.49381625
1447408601,2,0,0,1689546,776,39.31272082
1447174689,2,0,0,1689551,327,6.194772396
1447292188,2,0,0,1689551,647,27.82399095
1447195867,2,0,0,1689551,404,7.4635812
1447215352,2,0,0,1689551,261,0.223907436
1447215351,2,0,0,1689548,306,2.383353204
1447292180,2,0,0,1689548,311,4.915665984
1447239933,2,0,0,1689548,330,4.915665984
1447334919,2,0,0,1689548,360,6.256302161
1447174688,2,0,0,1689547,311,1.15178035
1447195866,2,0,0,1689547,1334,67.98627187
1447418573,2,0,0,1689547,1235,65.09901319
1447408596,2,0,0,1689547,336,3.887258681
1447236709,2,0,0,1689547,303,3.887258681
1447236711,2,0,0,1674853,322,4.364985163
1447377765,2,0,0,1672722,449,16.33123346
1447236710,2,0,0,1672722,536,20.06
1447141984,2,0,0,1689145,456,0.715383872
1447377770,2,0,0,1689145,518,0.715383872
1447356014,2,0,0,1689145,808,1.788459681
1447401974,2,0,0,1662552,923,2.752057368
1447195861,2,0,0,1662552,792,2.29338114
1447281074,2,0,0,1662552,793,2.29338114
1447154372,2,0,0,1652615,334,1.685929648
1447369857,2,0,0,1687346,353,0.417427544
1447239931,2,0,0,1687346,248,0.208713772
1447388774,2,0,0,1687346,331,1.043568861
1447239930,2,0,0,1687346,329,1.252282633
1447154373,2,0,0,1677891,421,0.33071269
1447195863,2,0,0,1660563,1326,9.24
1447174691,2,0,0,1660563,1016,5.62
1447418571,2,0,0,1660885,1260,8.825303743
1447338996,2,0,0,1660885,783,4.412651871
1447418570,2,0,0,1660885,1270,8.825303743
1447406923,2,0,0,1660885,612,2.647591123
1447356011,2,0,0,1660885,816,4.412651871
1447334920,2,0,0,1660885,861,4.64
1447195862,2,0,0,1660897,647,3.176796443
1447281076,2,0,0,1660897,1274,7.941991109
1447312662,2,0,0,1660897,756,3.970995554
1447418572,2,0,0,1660885,3243,21.72
1447174693,2,0,0,1660897,2350,16.6
1447377760,2,0,0,1660885,1051,5.68
1447377761,2,0,0,1660885,3261,22.5
1447174701,2,0,0,1660885,1028,6.04
1447401975,2,0,0,1677878,831,1.859064657
1447334921,2,0,0,1677878,1284,3.718129314
1447280999,2,0,0,1677878,1122,3.160409917
1447401976,2,0,0,1677878,1307,3.718129314
1447356013,2,0,0,1677878,1277,3.718129314
1447281000,2,0,0,1677878,2791,6.94
1447292183,2,0,0,1666519,470,2.378666667
1447215350,2,0,0,1666519,393,1.189333333
1447292184,2,0,0,1666519,578,3.52
1447141982,2,0,0,1666519,724,4.16
1447377764,2,0,0,1666519,786,4.88
1447367376,2,0,0,1666507,1273,9.72
1447396244,2,0,0,1666507,977,6.36
1447292181,2,0,0,1666954,494,2.744980983
1447215349,2,0,0,1666954,339,1.372490492
1447292182,2,0,0,1666954,576,4.117471475
1447141981,2,0,0,1666954,694,5.16
1447377758,2,0,0,1666954,888,7.48
1447377759,2,0,0,1666954,955,8.5
1447356009,2,0,0,1666954,1304,10.1
1447284946,2,0,0,1689601,414,4.16
1447369859,2,0,0,1687644,940,7.76
1447418575,2,0,0,1660551,299,1.440951437
1447173717,2,3,0,1667817,691,5.897860082
1447173718,2,3,0,1667817,631,5.897860082
1447373447,2,3,0,1667817,658,5.897860082
1447403035,2,3,0,1667817,629,5.897860082
1447172404,2,3,0,1667817,1028,10.79572016
1447172393,2,3,0,1667817,1390,17.6
1447258797,2,3,0,1667817,1411,17.52
1447373390,2,3,0,1667817,3480,48.08
1447296141,2,3,0,1667817,2453,32.68
1447266824,2,3,0,1667817,4942,78.98
1447389183,2,3,0,1667817,2775,40.0
1447183408,2,3,0,1667817,2755,39.98
1447373367,2,3,0,1643057,689,4.138938645
1447385816,2,3,0,1620552,490,2.861538462
1447283549,2,3,0,1620552,414,1.907692308
1447390881,2,3,0,1620552,513,3.38
1447405702,2,3,0,1620552,510,3.32
1447173727,2,3,0,1658532,336,0.409636481
1447195159,2,3,0,1658532,309,0.409636481
1447172400,2,3,0,1658532,283,0.409636481
1447195164,2,3,0,1658532,321,0.409636481
1447191813,2,3,0,1658532,274,0.819272962
1447265652,2,3,0,1658532,404,2.66
1447373401,2,3,0,1658532,436,2.68
1447165379,2,3,0,1658528,371,0.960233513
1447232844,2,3,0,1658528,487,2.866368695
1447172395,2,3,0,1658528,447,2.866368695
1447269532,2,3,0,1658528,336,1.289865913
1447232842,2,3,0,1658528,315,0.429955304
1447174705,2,3,0,1658528,246,0.143318435
1447261831,2,3,0,1658528,372,0.859910608
1447373422,2,3,0,1658528,415,1.304197756
1447267059,2,3,0,1658528,411,1.289865913
1447232843,2,3,0,1658528,312,0.745255861
1447173723,2,3,0,1658528,413,1.433184347
1447232855,2,3,0,1658528,321,0.143318435
1447373431,2,3,0,1658528,398,1.146547478
1447261845,2,3,0,1658528,534,2.866368695
1447232845,2,3,0,1658528,363,1.289865913
1447173726,2,3,0,1658528,486,3.1
1447236509,2,3,0,1658528,528,3.44
1447236510,2,3,0,1658528,887,7.06
1447330341,2,3,0,1658528,1486,9.9
1447232867,2,3,0,1649002,323,0.742962091
1447373436,2,3,0,1649002,374,0.742962091
1447293118,2,3,0,1649008,397,1.297699115
1447212039,2,3,0,1692402,336,0.664680851
1447228785,2,3,0,1696757,270,2.104708444
1447167295,2,3,0,1696752,342,1.091066461
1447228786,2,3,0,1696758,334,1.859146435
1447283841,2,3,0,1696758,309,1.199449313
1447241520,2,3,0,1696758,270,0.299862328
1447283240,2,3,0,1696758,312,2.398898626
1447390905,2,3,0,1696746,248,0.30936022
1447390903,2,3,0,1696746,272,0.176777269
1447183419,2,3,0,1696746,331,2.121327225
1447183418,2,3,0,1696746,285,1.41421815
1447390904,2,3,0,1696746,330,0.574526123
1447390906,2,3,0,1696746,330,0.353554537
1447194400,2,3,0,1696748,328,0.717010635
1447283839,2,3,0,1696748,333,0.358505317
1447283840,2,3,0,1696748,254,0.358505317
1447305836,2,3,0,1676563,277,0.782341137
1447275662,2,3,0,1676563,289,0.782341137
1447281386,2,3,0,1676566,431,1.469352681
1447281385,2,3,0,1676566,467,1.469352681
1447163027,2,3,0,1675615,596,3.095879431
1447184519,2,3,0,1675654,358,0.708866371
1447216656,2,3,0,1676853,608,0.924568906
1447140260,2,3,0,1680210,324,0.019798238
1447400415,2,3,0,1680210,276,0.059394714
1447173729,2,3,0,1680210,346,0.059394714
1447373444,2,3,0,1680210,262,0.019798238
1447196660,2,3,0,1680210,291,0.09899119
1447140284,2,3,0,1680210,312,0.019798238
1447373443,2,3,0,1680210,320,0.059394714
1447172413,2,3,0,1680210,263,0.019798238
1447172423,2,3,0,1680210,344,0.019798238
1447140283,2,3,0,1680210,258,0.019798238
1447196687,2,3,0,1680210,315,0.126708724
1447375317,2,3,0,1655818,1124,2.575449014
1447175873,2,3,0,1655818,340,0.321931127
1447173725,2,3,0,1655818,653,1.326356242
1447258701,2,3,0,1655818,490,0.643862254
1447172436,2,3,0,1655818,381,0.321931127
1447173724,2,3,0,1655818,425,0.296176637
1447313159,2,3,0,1655818,3775,10.84
1447172417,2,3,0,1668606,358,3.76
1447204348,2,3,0,1668606,351,3.76
1447184523,2,3,0,1668612,314,0.893459716
1447418504,2,3,0,1668607,404,4.058661778
1447172428,2,3,0,1668612,496,7.42
1447172434,2,3,0,1668612,823,13.98
1447312219,2,3,0,1668608,1243,23.46
1447235297,2,3,0,1700094,292,0.25206762
1447235301,2,3,0,1700094,314,1.638439532
1447235300,2,3,0,1700094,289,1.512405722
1447321402,2,3,0,1700094,286,0.630169051
1447172441,2,3,0,1700094,347,2.08
1447283718,2,3,0,1700094,380,2.32
1447283716,2,3,0,1700094,312,2.32
1447283713,2,3,0,1700094,383,2.3
1447283717,2,3,0,1700094,289,2.3
1447283715,2,3,0,1700094,344,2.3
1447283714,2,3,0,1700094,316,2.3
1447174214,2,3,0,1700097,338,1.787219344
1447167309,2,3,0,1700097,425,4.021243523
1447261180,2,3,0,1700097,344,1.11701209
1447215309,2,3,0,1700097,413,1.787219344
1447261179,2,3,0,1700097,348,0.670207254
1447193435,2,3,0,1689298,322,0.210250324
1447183514,2,3,0,1655982,776,3.836707378
1447158135,2,3,0,1655982,799,2.68
1447172426,2,3,0,1651302,418,0.66396044
1447184518,2,3,0,1651302,335,0.66396044
1447224369,2,3,0,1651302,534,1.99188132
1447172433,2,3,0,1651302,385,0.66396044
1447172419,2,3,0,1651302,479,1.32792088
1447235313,2,3,0,1651302,377,0.66396044
1447305845,2,3,0,1651302,340,0.531168352
1447313983,2,3,0,1651302,1005,3.62
1447172383,2,3,0,1651302,1408,4.52
1447205225,2,3,0,1651302,1500,4.52
1447235314,2,3,0,1651299,552,0.851841814
1447184702,2,3,0,1651299,417,0.395497985
1447305825,2,3,0,1651299,917,1.825375316
1447215333,2,3,0,1651299,487,0.486766751
1447261182,2,3,0,1651299,2333,6.06
1447258794,2,3,0,1651299,6254,16.86
1447313158,2,3,0,1651299,8321,19.84
1447172392,2,3,0,1651298,2257,4.596727273
1447289700,2,3,0,1684170,313,1.159231626
1447289701,2,3,0,1684170,287,2.101107322
1447283106,2,3,0,1688600,483,33.24
1447283105,2,3,0,1688600,354,13.64
1447177813,2,3,0,1689541,401,9.501668322
1447170698,2,3,0,1688633,331,4.639215373
1447283239,2,3,0,1689785,245,0.818904958
1447172442,2,3,0,1689785,286,0.818904958
1447373467,2,3,0,1689546,1445,86.95052997
1447198844,2,3,0,1689546,829,41.31272082
1447305009,2,3,0,1689546,730,36.48144874
1447247246,2,3,0,1689546,828,38.31272082
1447305008,2,3,0,1689546,700,35.48144874
1447305010,2,3,0,1689548,1371,87.15120576
1447232865,2,3,0,1689548,1333,77.47978763
1447173728,2,3,0,1689548,783,34.23989382
1447283237,2,3,0,1689548,1517,85.37574516
1447283236,2,3,0,1689548,1283,68.47978763
1447158137,2,3,0,1689548,1753,110.7196814
1447283238,2,3,0,1689548,1234,79.47978763
1447283235,2,3,0,1689547,377,7.198627187
1447173742,2,3,0,1689547,794,35.99313594
1447172421,2,3,0,1689547,664,27.19519516
1447266971,2,3,0,1689547,1151,58.78764469
1447373468,2,3,0,1689547,758,33.99313594
1447260691,2,3,0,1689547,1145,65.78764469
1447219875,2,3,0,1689547,3285,203.9588156
1447158113,2,3,0,1689547,781,34.99313594
1447373474,2,3,0,1656246,2301,8.192611465
1447423273,2,3,0,1672706,270,0.941870351
1447423272,2,3,0,1672706,294,0.941870351
1447423274,2,3,0,1672706,287,0.941870351
1447418035,2,3,0,1674853,333,4.364985163
1447172430,2,3,0,1674853,341,3.404688427
1447373435,2,3,0,1674853,259,0.611097923
1447219295,2,3,0,1674853,382,4.80148368
1447418037,2,3,0,1674853,339,4.364985163
1447289699,2,3,0,1674853,275,0.698397626
1447219294,2,3,0,1674853,366,5.237982196
1447266987,2,3,0,1674853,262,0.52379822
1447289697,2,3,0,1674853,347,3.841186944
1447266986,2,3,0,1674853,285,2.531691395
1447289698,2,3,0,1674853,297,1.745994065
1447172431,2,3,0,1674853,292,2.618991098
1447165391,2,3,0,1674853,246,0.087299703
1447172443,2,3,0,1672713,319,0.86017192
1447418039,2,3,0,1674853,401,8.14
1447418041,2,3,0,1674853,336,8.14
1447418036,2,3,0,1674853,387,8.14
1447418038,2,3,0,1674853,434,8.14
1447418034,2,3,0,1674853,465,11.18
1447418040,2,3,0,1674853,405,13.18
1447418033,2,3,0,1674853,420,8.06
1447219296,2,3,0,1674853,382,9.32
1447289696,2,3,0,1672722,283,1.456467179
1447418032,2,3,0,1674853,676,28.74
1447418031,2,3,0,1674853,744,33.74
1447165392,2,3,0,1677690,259,0.119734952
1447212591,2,3,0,1682745,559,33.10360819
1447173741,2,3,0,1682745,319,1.128237756
1447258826,2,3,0,1682745,522,23.94946839
1447212590,2,3,0,1682745,266,1.128237756
1447158127,2,3,0,1682745,550,31.46241941
1447167313,2,3,0,1682745,325,2.256475512
1447158138,2,3,0,1682805,319,5.154898488
1447158139,2,3,0,1682805,356,4.29574874
1447283838,2,3,0,1682757,343,3.006884107
1447236743,2,3,0,1682757,325,2.171638521
1447283837,2,3,0,1682757,371,5.512620862
1447236744,2,3,0,1682757,369,4.343277043
1447141881,2,3,0,1682757,287,0.668196468
1447236745,2,3,0,1682757,319,5.846719096
1447179095,2,3,0,1682763,259,0.99022673
1447199048,2,3,0,1682802,815,37.24308669
1447199047,2,3,0,1682802,784,36.24308669
1447165420,2,3,0,1660583,275,0.237790436
1447170695,2,3,0,1660579,395,12.65469324
1447158133,2,3,0,1660579,370,9.039066599
1447281373,2,3,0,1660579,368,4.5195333
1447373420,2,3,0,1660579,305,1.80781332
1447170697,2,3,0,1660579,328,5.423439959
1447274422,2,3,0,1660579,324,0.90390666
1447373404,2,3,0,1669702,283,0.887460629
1447400422,2,3,0,1669702,485,3.388486038
1447314015,2,3,0,1669702,427,3.025433962
1447172399,2,3,0,1669702,516,4.84069434
1447385932,2,3,0,1669702,301,0.887460629
1447373405,2,3,0,1669702,448,3.549842516
1447196800,2,3,0,1669702,401,2.662381887
1447411581,2,3,0,1669702,463,3.025433962
1447158134,2,3,0,1669702,518,4.437303145
1447274421,2,3,0,1669702,432,3.549842516
1447385931,2,3,0,1669702,355,0.887460629
1447172396,2,3,0,1669702,338,0.887460629
1447184525,2,3,0,1669702,332,0.887460629
1447184524,2,3,0,1669702,410,2.662381887
1447400363,2,3,0,1669702,849,10.4
1447170693,2,3,0,1669702,902,9.34
1447184701,2,3,0,1662552,573,1.192558193
1447373456,2,3,0,1692940,319,1.013871817
1447409568,2,3,0,1689033,283,1.88
1447189162,2,3,0,1689033,336,2.04
1447400260,2,3,0,1689033,288,2.26
1447410443,2,3,0,1689032,330,2.28
1447266607,2,3,0,1689032,371,4.28
1447302091,2,3,0,1689033,354,2.38
1447172391,2,3,0,1689032,452,8.32
1447275929,2,3,0,1689033,688,16.24
1447275926,2,3,0,1689033,664,14.1
1447185574,2,3,0,1689033,601,10.04
1447283606,2,3,0,1689032,587,7.66
1447275927,2,3,0,1689033,725,9.96
1447391416,2,3,0,1689033,641,9.74
1447172390,2,3,0,1689032,481,4.14
1447172389,2,3,0,1689032,447,4.14
1447275847,2,3,0,1689032,591,8.34
1447172387,2,3,0,1689032,497,4.12
1447172388,2,3,0,1689032,456,4.1
1447275867,2,3,0,1689032,744,10.52
1447283603,2,3,0,1689033,686,9.04
1447238820,2,3,0,1689032,493,4.84
1447172385,2,3,0,1689033,1266,20.2
1447172382,2,3,0,1689033,1303,21.94
1447373382,2,3,0,1689032,652,7.34
1447400261,2,3,0,1689032,679,7.32
1447404969,2,3,0,1689032,841,12.5
1447404970,2,3,0,1689032,918,11.44
1447275846,2,3,0,1689032,651,7.2
1447238822,2,3,0,1689033,679,8.1
1447281250,2,3,0,1689033,688,8.04
1447281249,2,3,0,1689033,717,8.04
1447408305,2,3,0,1689032,702,8.02
1447275928,2,3,0,1689033,727,8.02
1447275913,2,3,0,1689033,732,8.02
1447206137,2,3,0,1689031,976,15.0
1447389059,2,3,0,1689031,939,14.0
1447158102,2,3,0,1689031,1252,18.0
1447283555,2,3,0,1689031,333,0.5
1447275909,2,3,0,1689031,671,7.58
1447400259,2,3,0,1689033,652,8.0
1447275930,2,3,0,1689033,673,8.0
1447283604,2,3,0,1689032,616,5.98
1447283607,2,3,0,1689032,594,5.96
1447283605,2,3,0,1689032,567,5.94
1447275924,2,3,0,1689033,704,7.92
1447275925,2,3,0,1689033,706,7.9
1447373376,2,3,0,1689031,944,13.78
1447389058,2,3,0,1689031,968,14.76
1447283587,2,3,0,1689031,625,6.44
1447189166,2,3,0,1689033,618,5.68
1447275866,2,3,0,1689032,706,8.74
1447172381,2,3,0,1689032,1010,14.32
1447392319,2,3,0,1689031,774,9.46
1447230813,2,3,0,1689031,769,9.42
1447172380,2,3,0,1689033,1583,25.4
1447189174,2,3,0,1689032,2600,42.12
1447189169,2,3,0,1689033,2083,34.02
1447175618,2,3,0,1689032,1890,27.66
1447189168,2,3,0,1689031,2737,43.32
1447158100,2,3,0,1689033,2324,37.22
1447172386,2,3,0,1689033,1416,20.64
1447172420,2,3,0,1652630,296,0.584137931
1447211343,2,3,0,1652630,338,2.88
1447247248,2,3,0,1668127,596,39.82
1447173721,2,3,0,1668127,579,39.2
1447172435,2,3,0,1668099,569,25.3
1447297170,2,3,0,1668127,436,17.06
1447373498,2,3,0,1668099,471,16.78
1447418513,2,3,0,1668099,496,18.7
1447373497,2,3,0,1668127,455,18.68
1447173722,2,3,0,1668127,641,33.32
1447174093,2,3,0,1668127,421,16.64
1447174092,2,3,0,1668099,986,67.52
1447265707,2,3,0,1668127,415,17.62
1447247247,2,3,0,1668127,590,38.22
1447418514,2,3,0,1668099,1106,96.04
1447195167,2,3,0,1668127,421,18.6
1447297169,2,3,0,1668127,830,55.78
1447373496,2,3,0,1668127,620,37.18
1447403040,2,3,0,1668127,795,56.74
1447403039,2,3,0,1668127,458,18.58
1447403038,2,3,0,1668127,470,16.56
1447195166,2,3,0,1668127,494,16.52
1447158123,2,3,0,1696456,1959,23.88
1447175704,2,3,0,1700958,932,7.78
1447373427,2,3,0,1664061,1376,13.47060798
1447373428,2,3,0,1664061,429,1.504433252
1447313121,2,3,0,1664061,10003,136.1284928
1447373430,2,3,0,1664061,10320,121.32
1447266860,2,3,0,1664061,15279,192.94
1447373429,2,3,0,1664061,20260,250.48
1447385939,2,3,0,1664061,10265,134.0
1447174466,2,3,0,1664061,15237,172.18
1447384261,2,3,0,1664061,20314,260.76
1447301452,2,3,0,1664061,30131,350.96
1447265579,2,3,0,1664061,15279,181.12
1447174186,2,3,0,1664061,8709,110.48
1447213262,2,3,0,1664061,30297,331.06
1447265580,2,3,0,1664061,30240,366.94
1447373403,2,3,0,1664051,15300,173.4002345
1447261113,2,3,0,1664051,30324,398.800469
1447289681,2,3,0,1664051,25328,278.3337242
1447373402,2,3,0,1664051,15321,172.4002345
1447312456,2,3,0,1664051,10294,122.9334897
1447305067,2,3,0,1664051,25304,294.3337242
1447373394,2,3,0,1664051,20307,255.8669793
1447257475,2,3,0,1664051,25263,331.3337242
1447312455,2,3,0,1664051,20248,224.8669793
1447305070,2,3,0,1664051,9691,112.6774803
1447312454,2,3,0,1664051,20277,223.8669793
1447308936,2,3,0,1664051,924,7.25600938
1447410817,2,3,0,1664051,3647,44.71830597
1447257474,2,3,0,1664051,25275,326.3337242
1447312457,2,3,0,1664051,10275,123.9334897
1447305069,2,3,0,1664051,25249,307.3337242
1447373396,2,3,0,1664051,20234,252.8669793
1447274420,2,3,0,1664051,15270,195.4002345
1447274417,2,3,0,1664051,30279,377.800469
1447260682,2,3,0,1664051,30313,349.800469
1447373395,2,3,0,1664051,20254,221.8669793
1447384158,2,3,0,1664051,20253,221.8
1447385904,2,3,0,1664051,20256,258.76
1447173720,2,3,0,1664051,30286,358.44
1447158110,2,3,0,1664051,58278,692.06
1447183409,2,3,0,1664051,30241,377.12
1447172410,2,3,0,1664051,30280,394.54
1447172411,2,3,0,1664051,30314,382.04
1447410823,2,3,0,1664051,20296,224.52
1447296247,2,3,0,1664051,60306,783.52
1447406481,2,3,0,1664051,16877,182.86
1447192239,2,3,0,1664051,60245,741.46
1447185738,2,3,0,1664051,32293,372.52
1447158103,2,3,0,1664051,30266,392.02
1447384159,2,3,0,1664051,20317,236.14
1447185704,2,3,0,1695817,505,0.049774473
1447175705,2,3,0,1695817,1972,0.410639405
1447304963,2,3,0,1687661,340,1.0912
1447300267,2,3,0,1687661,552,5.456
1447170692,2,3,0,1687661,367,1.0912
1447173730,2,3,0,1687661,413,4.3648
1447183513,2,3,0,1687661,509,5.456
1447232866,2,3,0,1687661,331,1.0912
1447321350,2,3,0,1687661,347,1.0912
1447183422,2,3,0,1687661,332,2.1824
1447281408,2,3,0,1687661,341,1.0912
1447183423,2,3,0,1687661,458,3.2736
1447183470,2,3,0,1687661,496,4.3
1447300220,2,3,0,1687661,493,4.28
1447305841,2,3,0,1687346,325,0.918340597
1447373423,2,3,0,1687346,425,2.775893169
1447158120,2,3,0,1687346,392,2.984606941
1447305839,2,3,0,1687346,279,0.918340597
1447373424,2,3,0,1687346,296,0.584398562
1447390907,2,3,0,1687346,356,0.667884071
1447158119,2,3,0,1687346,399,2.984606941
1447227139,2,3,0,1687346,382,1.043568861
1447285546,2,3,0,1687346,281,0.918340597
1447158117,2,3,0,1687346,426,2.984606941
1447373475,2,3,0,1687346,352,2.087137721
1447158118,2,3,0,1687346,397,2.984606941
1447172415,2,3,0,1687346,313,0.52178443
1447238173,2,3,0,1687346,685,7.513695796
